name,context,code,level,type,extract,rel,year,label,entitys
腾冲县,"[云南省, 保山市]",530522.0,3.0,del,2015 年 月 日 撤销 腾冲县 设立 县级 腾冲市 腾冲市 云南省 直辖 保山市 代管,撤县设市,2014-2015,OOOO O O O OO XXX OO OO XXX XXX XXX OO XXX OO,"[腾冲市, 保山市, 腾冲县, 云南省]"
北市区,"[河北省, 保定市]",130603.0,3.0,del,2015 年 月 日 国务院 同意 撤销 保定市 北市区 南市区 设立 莲池区,新增县／市／区,2014-2015,OOOO O O O OOO OO OO XXX XXX XXX OO XXX,"[南市区, 莲池区, 北市区, 保定市]"
金坛区,"[江苏省, 常州市]",320413.0,3.0,add,2015 年 月 国务院 同意 撤销 县级 金坛市 设立 常州市 金坛区     2015 年 月 31 日 常州市 金坛区 正式 挂牌 成立,撤县（市）设区,2014-2015,OOOO O O OOO OO OO OO XXX OO XXX XXX     OOOO O O OO O XXX XXX OO OO OO,"[金坛市, 常州市, 金坛区]"
金坛市,"[江苏省, 常州市]",320482.0,3.0,del,2015 年 月 国务院 同意 撤销 县级 金坛市 设立 常州市 金坛区     2015 年 月 31 日 常州市 金坛区 正式 挂牌 成立,撤县（市）设区,2014-2015,OOOO O O OOO OO OO OO XXX OO XXX XXX     OOOO O O OO O XXX XXX OO OO OO,"[金坛市, 常州市, 金坛区]"
徐水区,"[河北省, 保定市]",130609.0,3.0,add,2015 年 月 28 日 国务院 同意 撤销 徐水县 设立 徐水区,撤县（市）设区,2014-2015,OOOO O O OO O OOO OO OO XXX OO XXX,"[徐水县, 徐水区]"
辽中区,"[辽宁省, 沈阳市]",210115.0,3.0,add,张 2016 年 月 国务院 批准 辽中县 撤县 设区     2016 年 月 11 日 辽中区 正式 挂牌,撤县（市）设区,2015-2016,O OOOO O O OOO OO XXX OO OO     OOOO O O OO O XXX OO OO,"[辽中县, 辽中区]"
大洼区,"[辽宁省, 盘锦市]",211104.0,3.0,add,2016 年 月 国务院 省政府 批复 同意 撤销 大洼县 设立 盘锦市 大洼区 以原 大洼县 行政区域 大洼区 行政区域,撤县（市）设区,2015-2016,OOOO O O OOO OOO OO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO,"[大洼区, 盘锦市, 大洼县]"
坪山区,"[广东省, 深圳市]",440310.0,3.0,add,2016 年 月 国务院 批复 龙岗区 坪 山 街道 坑梓 街道 坪 山 坪山区 区域 设立 坪山区 2017 年 月 日 深圳 坪山区 揭牌 仪式 正式 行政区,新增县／市／区,2015-2016,OOOO O O OOO OO XXX O O OO OO OO O O XXX OO OO XXX OOOO O O O OO XXX OO OO OO OOO,"[坪山区, 龙岗区]"
鄠邑区,"[陕西省, 西安市]",610118.0,3.0,add,2016 年 11 月 24 日 国务院 同意 陕西省 调整 西安市 行政区划 批复 2016 年 12 月 23 日 陕西省 人民政府 同意 西安市 调整 行政区划 批复 相继 批复 同意 撤销 户县 设立 西安市 鄠邑区 以原 户县 行政区域 鄠邑区 行政区域 鄠邑区 人民政府 驻甘亭 街道 东街 号,撤县（市）设区,2015-2016,OOOO O OO O OO O OOO OO XXX OO XXX OOOO OO OOOO O OO O OO O XXX OOOO OO XXX OO OOOO OO OO OO OO OO XX OO XXX XXX OO XX OOOO XXX OOOO XXX OOOO OOO OO OO O,"[户县, 陕西省, 鄠邑区, 西安市]"
安塞区,"[陕西省, 延安市]",610603.0,3.0,add,2016 年 陕西省 上报 国务院 县级 行政区划 调整 事项 延安市 安塞县 撤县 设区,撤县（市）设区,2015-2016,OOOO O XXX OO OOO OO OOOO OO OO XXX XXX OO OO,"[延安市, 陕西省, 安塞县]"
东乡区,"[江西省, 抚州市]",361003.0,3.0,add,2016 年 12 月 23 日 国务院 批复 精神 同意 撤销 东乡县 设立 抚州市 东乡区,撤县（市）设区,2015-2016,OOOO O OO O OO O OOO OO OO OO OO XXX OO XXX XXX,"[抚州市, 东乡县, 东乡区]"
赣县区,"[江西省, 赣州市]",360704.0,3.0,add,2016 年 10 月 江西省政府 印发 通知 国务院 批复 精神 同意 撤销 赣县 设立 赣州市 赣县区 以原 赣县 行政区域 赣州市 赣县区 行政区域     2016 年 12 月 28 日 赣州市 赣县区 正式 挂牌 成立,撤县（市）设区,2015-2016,OOOO O OO O XXXOO OO OO OOO OO OO OO OO XX OO XXX XXX OO XX OOOO XXX XXX OOOO     OOOO O OO O OO O XXX XXX OO OO OO,"[赣县, 赣县区, 江西省, 赣州市]"
星子县,"[江西省, 九江市]",360427.0,3.0,del,2016 年 月 撤销 星子县 设立 县级 庐山市,撤县设市,2015-2016,OOOO O O OO XXX OO OO XXX,"[庐山市, 星子县]"
大洼县,"[辽宁省, 盘锦市]",211121.0,3.0,del,2016 年 月 国务院 省政府 批复 同意 撤销 大洼县 设立 盘锦市 大洼区 以原 大洼县 行政区域 大洼区 行政区域,撤县（市）设区,2015-2016,OOOO O O OOO OOO OO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO,"[大洼区, 盘锦市, 大洼县]"
辽中县,"[辽宁省, 沈阳市]",210122.0,3.0,del,张 2016 年 月 国务院 批准 辽中县 撤县 设区     2016 年 月 11 日 辽中区 正式 挂牌,撤县（市）设区,2015-2016,O OOOO O O OOO OO XXX OO OO     OOOO O O OO O XXX OO OO,"[辽中县, 辽中区]"
龙华区,"[广东省, 深圳市]",440309.0,3.0,add,2016 年 10 月 国务院 批复 广东省 人民政府 同意 设立 深圳市 龙华区 以观 湖 观澜 福城 龙华 民治 大浪 街道 行政区域 龙华区 行政区域,新增县／市／区,2015-2016,OOOO O OO O OOO OO XXX OOOO OO OO XXX XXX OO O OO OO OO OO OO OO OOOO XXX OOOO,"[广东省, 龙华区, 深圳市]"
东陵区,"[辽宁省, 沈阳市]",210112.0,3.0,just_name_change,2014 年 月 17 日 国务院 批准 民政部 批复 同意 东陵区 更名 浑南区     2014 年 月 日 东陵区 正式 更名 浑南区,更名,2015-2016,OOOO O O OO O OOO OO OOO OO OO XXX OO XXX     OOOO O O O XXX OO OO XXX,"[东陵区, 浑南区]"
安塞县,"[陕西省, 延安市]",610624.0,3.0,del,2016 年 陕西省 上报 国务院 县级 行政区划 调整 事项 延安市 安塞县 撤县 设区,撤县（市）设区,2015-2016,OOOO O XXX OO OOO OO OOOO OO OO XXX XXX OO OO,"[延安市, 陕西省, 安塞县]"
户县,"[陕西省, 西安市]",610125.0,3.0,del,2016 年 11 月 24 日 国务院 同意 陕西省 调整 西安市 行政区划 批复 2016 年 12 月 23 日 陕西省 人民政府 同意 西安市 调整 行政区划 批复 相继 批复 同意 撤销 户县 设立 西安市 鄠邑区 以原 户县 行政区域 鄠邑区 行政区域 鄠邑区 人民政府 驻甘亭 街道 东街 号,撤县（市）设区,2015-2016,OOOO O OO O OO O OOO OO XXX OO XXX OOOO OO OOOO O OO O OO O XXX OOOO OO XXX OO OOOO OO OO OO OO OO XX OO XXX XXX OO XX OOOO XXX OOOO XXX OOOO OOO OO OO O,"[户县, 陕西省, 鄠邑区, 西安市]"
庐山市,"[江西省, 九江市]",360483.0,3.0,add,2015 年 九江市 多方 调查 研究 正式 江西省政府 呈报 庐山 设市 申请     2016 年 月 国务院 同意 江西省 调整 九江市 行政区划 批复 江西省 调整 九江市 行政区划 撤销 星子县 设立 县级 庐山市 九江市 庐山区 牯岭 镇 划归 庐山市 管辖 以原 星子县 九江市 庐山区 牯岭 镇 行政区域 庐山市 行政区域,撤县设市,2015-2016,OOOO O XXX OO OO OO OO XXXOO OO OO OO OO     OOOO O O OOO OO XXX OO XXX OOOO OO XXX OO XXX OOOO OO XXX OO OO XXX XXX XXX OO O OO XXX OO OO XXX XXX XXX OO O OOOO XXX OOOO,"[九江市, 庐山市, 星子县, 江西省, 庐山区]"
康巴什区,"[内蒙古自治区, 鄂尔多斯市]",150603.0,3.0,add,2016 年 月 26 日 国务院 正式 批准 鄂尔多斯市 在析 东胜区 南部 设立 康巴什区     2016 年 12 月 日 鄂尔多斯市 委 常委会 会议 暨 改革 领导 小组会议 研究部署 设立 康巴什区 事宜,新增县／市／区,2015-2016,OOOO O O OO O OOO OO OO XXXXX OO XXX OO OO XXXX     OOOO O OO O O XXXXX O OOO OO O OO OO OOOO OOOO OO XXXX OO,"[东胜区, 鄂尔多斯市, 康巴什区]"
安州区,"[四川省, 绵阳市]",510705.0,3.0,add,2016 年 月 23 日 国务院 批准 撤销 安县 设立 绵阳市 安州区 同年 月 20 日 绵阳市 安州区 正式 挂牌,撤县（市）设区,2015-2016,OOOO O O OO O OOO OO OO XX OO XXX XXX OO O OO O XXX XXX OO OO,"[安州区, 绵阳市, 安县]"
郫都区,"[四川省, 成都市]",510117.0,3.0,add,2016 年 11 月 24 日 12 月 日 国务院 批复 同意 撤销 郫县 设立 成都市 郫都区 行政区域 政府 驻地,撤县（市）设区,2015-2016,OOOO O OO O OO O OO O O OOO OO OO OO XX OO XXX XXX OOOO OO OO,"[郫县, 郫都区, 成都市]"
东乡县,"[江西省, 抚州市]",361029.0,3.0,del,2016 年 12 月 23 日 国务院 批复 精神 同意 撤销 东乡县 设立 抚州市 东乡区,撤县（市）设区,2015-2016,OOOO O OO O OO O OOO OO OO OO OO XXX OO XXX XXX,"[抚州市, 东乡县, 东乡区]"
赣县,"[江西省, 赣州市]",360721.0,3.0,del,2016 年 10 月 江西省政府 印发 通知 国务院 批复 精神 同意 撤销 赣县 设立 赣州市 赣县区 以原 赣县 行政区域 赣州市 赣县区 行政区域     2016 年 12 月 28 日 赣州市 赣县区 正式 挂牌 成立,撤县（市）设区,2015-2016,OOOO O OO O XXXOO OO OO OOO OO OO OO OO XX OO XXX XXX OO XX OOOO XXX XXX OOOO     OOOO O OO O OO O XXX XXX OO OO OO,"[赣县, 赣县区, 江西省, 赣州市]"
庐山区,"[江西省, 九江市]",360402.0,3.0,just_name_change,2016 年 月 日 庐山市 重名 更名 濂溪区,更名,2015-2016,OOOO O O O XXX OO OO XXX,"[庐山市, 濂溪区]"
播州区,"[贵州省, 遵义市]",520304.0,3.0,add,2016 年 月 国务院 同意 撤销 遵义县 设立 遵义市 播州区 以原 遵义县 含山 盆镇 芝麻 镇 沙湾镇 毛石镇 松林 镇 新舟 镇 虾子镇 三渡 镇 永乐镇 喇叭 镇 行政区域 播州区 行政区域     2016 年 月 日 播州区 正式 挂牌 成立,撤县（市）设区,2015-2016,OOOO O O OOO OO OO XXX OO XXX XXX OO XXX OO OO OO O OOO OOO OO O OO O OOO OO O OOO OO O OOOO XXX OOOO     OOOO O O O XXX OO OO OO,"[播州区, 遵义市, 遵义县]"
建安区,"[河南省, 许昌市]",411003.0,3.0,add,2016 年 11 月 24 日 国务院 印发 国务院 同意 河南省 调整 许昌市 行政区划 批复 同意 撤销 许昌县 设立 许昌市 建安区 以原 许昌县 行政区域 建安区 行政区域 建安区 人民政府 驻 建安区 尚 集镇 新元 大道 107 国道 交汇处,撤县（市）设区,2015-2016,OOOO O OO O OO O OOO OO OOO OO XXX OO XXX OOOO OO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO XXX OOOO O XXX O OO OO OO OOO OO OOO,"[河南省, 许昌县, 建安区, 许昌市]"
简阳市,"[四川省, 成都市]",510185.0,3.0,add,2016 年 月 国务院 四川省人民政府 批准 简阳市 改由 成都市 代管,归属变化,2015-2016,OOOO O O OOO XXXOOOO OO XXX OO XXX OO,"[简阳市, 成都市, 四川省]"
安县,"[四川省, 绵阳市]",510724.0,3.0,del,2016 年 月 23 日 国务院 批准 撤销 安县 设立 绵阳市 安州区 同年 月 20 日 绵阳市 安州区 正式 挂牌,撤县（市）设区,2015-2016,OOOO O O OO O OOO OO OO XX OO XXX XXX OO O OO O XXX XXX OO OO,"[安州区, 绵阳市, 安县]"
郫县,"[四川省, 成都市]",510124.0,3.0,del,2016 年 11 月 24 日 12 月 日 国务院 批复 同意 撤销 郫县 设立 成都市 郫都区 行政区域 政府 驻地,撤县（市）设区,2015-2016,OOOO O OO O OO O OO O O OOO OO OO OO XX OO XXX XXX OOOO OO OO,"[郫县, 郫都区, 成都市]"
武隆区,"[重庆市, 武隆区]",500156.0,2.0,add,1998 年 12 月 正式 撤销 涪陵市 武隆县 重庆市 直管 2016 年 11 月 24 日 国务院 正式 签发 国务院 同意 重庆市 调整 行政区划 批复 国函 2016 185 号 同意 撤销 武隆县 设立 武隆区,撤县（市）设区,2015-2016,OOOO O OO O OO OO OOO XXX XXX OO OOOO O OO O OO O OOO OO OO OOO OO XXX OO OOOO OO OO OOOO OOO O OO OO XXX OO XXX,"[武隆县, 重庆市, 武隆区]"
遵义县,"[贵州省, 遵义市]",520321.0,3.0,del,2016 年 月 国务院 同意 撤销 遵义县 设立 遵义市 播州区 以原 遵义县 含山 盆镇 芝麻 镇 沙湾镇 毛石镇 松林 镇 新舟 镇 虾子镇 三渡 镇 永乐镇 喇叭 镇 行政区域 播州区 行政区域     2016 年 月 日 播州区 正式 挂牌 成立,撤县（市）设区,2015-2016,OOOO O O OOO OO OO XXX OO XXX XXX OO XXX OO OO OO O OOO OOO OO O OO O OOO OO O OOO OO O OOOO XXX OOOO     OOOO O O O XXX OO OO OO,"[播州区, 遵义市, 遵义县]"
梁平区,"[重庆市, 梁平区]",500155.0,2.0,add,2016 年 11 月 24 日 国务院 正式 签发 国务院 同意 重庆市 调整 行政区划 批复 同意 撤销 梁平县 设立 梁平区,撤县（市）设区,2015-2016,OOOO O OO O OO O OOO OO OO OOO OO XXX OO OOOO OO OO OO XXX OO XXX,"[梁平区, 重庆市, 梁平县]"
许昌县,"[河南省, 许昌市]",411023.0,3.0,del,2016 年 11 月 24 日 国务院 印发 国务院 同意 河南省 调整 许昌市 行政区划 批复 同意 撤销 许昌县 设立 许昌市 建安区 以原 许昌县 行政区域 建安区 行政区域 建安区 人民政府 驻 建安区 尚 集镇 新元 大道 107 国道 交汇处,撤县（市）设区,2015-2016,OOOO O OO O OO O OOO OO OOO OO XXX OO XXX OOOO OO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO XXX OOOO O XXX O OO OO OO OOO OO OOO,"[河南省, 许昌县, 建安区, 许昌市]"
开州区,"[重庆市, 开州区]",500154.0,2.0,add,2016 年 月 日 国务院 批复 同意 撤销 开县 设立 重庆市 开州区 2016 年 月 22 日 开州区 正式 挂牌 成立,撤县（市）设区,2015-2016,OOOO O O O OOO OO OO OO XX OO XXX XXX OOOO O O OO O XXX OO OO OO,"[重庆市, 开州区, 开县]"
抚远市,"[黑龙江省, 佳木斯市]",230883.0,3.0,add,2016 年 月 15 日 民政部 批复 抚远 撤县 设市,撤县设市,2015-2016,OOOO O O OO O OOO OO OO OO OO,[]
抚远县,"[黑龙江省, 佳木斯市]",230833.0,3.0,del,2016 年 月 15 日 民政部 批复 抚远 撤县 设市,撤县设市,2015-2016,OOOO O O OO O OOO OO OO OO OO,[]
晋宁区,"[云南省, 昆明市]",530115.0,3.0,add,2016 年 11 月 24 日 2016 年 12 月 12 日 国务院 云南省人民政府 相继 批复 同意 撤销 晋宁县 设立 昆明市 晋宁区 晋宁区 行政区域 为原 晋宁县 行政区域 晋宁区 人民政府 驻 昆阳 街道 郑和 路 365 号,撤县（市）设区,2015-2016,OOOO O OO O OO O OOOO O OO O OO O OOO XXXOOOO OO OO OO OO XXX OO XXX XXX XXX OOOO OO XXX OOOO XXX OOOO O OO OO OO O OOO O,"[晋宁区, 晋宁县, 昆明市, 云南省]"
沾益区,"[云南省, 曲靖市]",530303.0,3.0,add,2016 年 月 日 国务院 云南省人民政府 提交 撤销 沾益县 设立 曲靖市 沾益区 请示 作出 批复 同意 撤销 沾益县 设立 曲靖市 沾益区 以原 沾益县 行政区域 沾益区 行政区域,撤县（市）设区,2015-2016,OOOO O O O OOO XXXOOOO OO OO XXX OO XXX XXX OO OO OO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO,"[曲靖市, 沾益县, 云南省, 沾益区]"
开县,"[重庆市, 开县]",500234.0,2.0,del,2016 年 月 日 国务院 批复 同意 撤销 开县 设立 重庆市 开州区 2016 年 月 22 日 开州区 正式 挂牌 成立,撤县（市）设区,2015-2016,OOOO O O O OOO OO OO OO XX OO XXX XXX OOOO O O OO O XXX OO OO OO,"[重庆市, 开州区, 开县]"
梁平县,"[重庆市, 梁平县]",500228.0,2.0,del,2016 年 11 月 24 日 国务院 正式 签发 国务院 同意 重庆市 调整 行政区划 批复 同意 撤销 梁平县 设立 梁平区,撤县（市）设区,2015-2016,OOOO O OO O OO O OOO OO OO OOO OO XXX OO OOOO OO OO OO XXX OO XXX,"[梁平区, 重庆市, 梁平县]"
定陶区,"[山东省, 菏泽市]",371703.0,3.0,add,2016 年 月 日 国务院 批复 同意 撤销 定陶县 设立 菏泽市 定陶区 以原 定陶县 行政区域 定陶区 行政区域 定陶区 人民政府 驻天 中 街道 陶朱公 大街 939 号     2016 年 月 29 日 上午 10 时 菏泽市 定陶区 成立 大会,撤县（市）设区,2015-2016,OOOO O O O OOO OO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO XXX OOOO OO O OO OOO OO OOO O     OOOO O O OO O OO OO O XXX XXX OO OO,"[菏泽市, 定陶县, 定陶区]"
垦利区,"[山东省, 东营市]",370505.0,3.0,add,2016 年 月 日 正式 撤销 垦利县 设立 东营市 垦利区 以原 垦利县 行政区域 东营市 垦利区 行政区域,撤县（市）设区,2015-2016,OOOO O O O OO OO XXX OO XXX XXX OO XXX OOOO XXX XXX OOOO,"[垦利区, 东营市, 垦利县]"
章丘区,"[山东省, 济南市]",370114.0,3.0,add,2016 年 12 月 22 日 撤销 县级 章丘市 设立 济南市 章丘区,撤县（市）设区,2015-2016,OOOO O OO O OO O OO OO XXX OO XXX XXX,"[章丘市, 济南市, 章丘区]"
武隆县,"[重庆市, 武隆县]",500232.0,2.0,del,1998 年 12 月 正式 撤销 涪陵市 武隆县 重庆市 直管 2016 年 11 月 24 日 国务院 正式 签发 国务院 同意 重庆市 调整 行政区划 批复 国函 2016 185 号 同意 撤销 武隆县 设立 武隆区,撤县（市）设区,2015-2016,OOOO O OO O OO OO OOO XXX XXX OO OOOO O OO O OO O OOO OO OO OOO OO XXX OO OOOO OO OO OOOO OOO O OO OO XXX OO XXX,"[武隆县, 重庆市, 武隆区]"
泸水市,"[云南省, 怒江傈僳族自治州]",533301.0,3.0,add,2016 年 国务院 批准 同意 撤销 泸水县 设立 县级 泸水市 以原 泸水县 行政区域 泸水市 行政区域 泸水市 人民政府 驻 六库镇 龙江路 号,撤县设市,2015-2016,OOOO O OOO OO OO OO XXX OO OO XXX OO XXX OOOO XXX OOOO XXX OOOO O OOO OOO O,"[泸水县, 泸水市]"
肥乡区,"[河北省, 邯郸市]",130407.0,3.0,add,2015 年 撤销 大西 韩乡 设立 大寺 上镇 冀民函 2015 176 号     2016 年 月 30 日 下午 国务院 下发 国务院 同意 河北省 调整 邯郸市 行政区划 批复 同意 撤销 肥乡县 设立 邯郸市 肥乡区 以原 肥乡县 行政区域 肥乡区 行政区域,撤县（市）设区,2015-2016,OOOO O OO OO OO OO OO OO OOO OOOO OOO O     OOOO O O OO O OO OOO OO OOO OO XXX OO XXX OOOO OO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO,"[河北省, 肥乡区, 肥乡县, 邯郸市]"
晋宁县,"[云南省, 昆明市]",530122.0,3.0,del,2016 年 11 月 24 日 2016 年 12 月 12 日 国务院 云南省人民政府 相继 批复 同意 撤销 晋宁县 设立 昆明市 晋宁区 晋宁区 行政区域 为原 晋宁县 行政区域 晋宁区 人民政府 驻 昆阳 街道 郑和 路 365 号,撤县（市）设区,2015-2016,OOOO O OO O OO O OOOO O OO O OO O OOO XXXOOOO OO OO OO OO XXX OO XXX XXX XXX OOOO OO XXX OOOO XXX OOOO O OO OO OO O OOO O,"[晋宁区, 晋宁县, 昆明市, 云南省]"
沾益县,"[云南省, 曲靖市]",530328.0,3.0,del,2016 年 月 日 国务院 云南省人民政府 提交 撤销 沾益县 设立 曲靖市 沾益区 请示 作出 批复 同意 撤销 沾益县 设立 曲靖市 沾益区 以原 沾益县 行政区域 沾益区 行政区域,撤县（市）设区,2015-2016,OOOO O O O OOO XXXOOOO OO OO XXX OO XXX XXX OO OO OO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO,"[曲靖市, 沾益县, 云南省, 沾益区]"
泸水县,"[云南省, 怒江傈僳族自治州]",533321.0,3.0,del,2016 年 国务院 批准 同意 撤销 泸水县 设立 县级 泸水市 以原 泸水县 行政区域 泸水市 行政区域 泸水市 人民政府 驻 六库镇 龙江路 号,撤县设市,2015-2016,OOOO O OOO OO OO OO XXX OO OO XXX OO XXX OOOO XXX OOOO XXX OOOO O OOO OOO O,"[泸水县, 泸水市]"
永年区,"[河北省, 邯郸市]",130408.0,3.0,add,1958 年 县城 广府 镇 迁至 洺 关镇 属 邯郸 张 邯郸市 2016 年 月 30 日     2016 年 月 30 日 下午 邯郸市 行政区划 调整 动员大会 宣读 国务院 同意 河北省 调整 邯郸市 行政区划 批复   同意 撤销 永年县 设立 邯郸市 永年区 以原 永年县 行政区域 不含 南沿 村镇 小西 堡 乡 姚寨 乡 永年区 行政区域 永年区 人民政府 驻临 洺 关镇 洺 洲 大道 25 号,撤县（市）设区,2015-2016,OOOO O OO OO O OO O OO O OO O XXX OOOO O O OO O     OOOO O O OO O OO XXX OOOO OO OOOO OO OOO OO XXX OO XXX OOOO OO   OO OO XXX OO XXX XXX OO XXX OOOO OO OO OO OO O O OO O XXX OOOO XXX OOOO OO O OO O O OO OO O,"[河北省, 永年县, 永年区, 邯郸市]"
崇礼区,"[河北省, 张家口市]",130709.0,3.0,add,2016 年 月 27 日 张家口市 行政区划 调整 获 国务院 批复 同意 撤销 崇礼县 设立 崇礼区 管辖 政府 驻地,撤县（市）设区,2015-2016,OOOO O O OO O XXXX OOOO OO O OOO OO OO OO XXX OO XXX OO OO OO,"[崇礼区, 张家口市, 崇礼县]"
定陶县,"[山东省, 菏泽市]",371727.0,3.0,del,2016 年 月 日 国务院 批复 同意 撤销 定陶县 设立 菏泽市 定陶区 以原 定陶县 行政区域 定陶区 行政区域 定陶区 人民政府 驻天 中 街道 陶朱公 大街 939 号     2016 年 月 29 日 上午 10 时 菏泽市 定陶区 成立 大会,撤县（市）设区,2015-2016,OOOO O O O OOO OO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO XXX OOOO OO O OO OOO OO OOO O     OOOO O O OO O OO OO O XXX XXX OO OO,"[菏泽市, 定陶县, 定陶区]"
章丘市,"[山东省, 济南市]",370181.0,3.0,del,2016 年 12 月 22 日 撤销 县级 章丘市 设立 济南市 章丘区,撤县（市）设区,2015-2016,OOOO O OO O OO O OO OO XXX OO XXX XXX,"[章丘市, 济南市, 章丘区]"
垦利县,"[山东省, 东营市]",370521.0,3.0,del,2016 年 月 日 正式 撤销 垦利县 设立 东营市 垦利区 以原 垦利县 行政区域 东营市 垦利区 行政区域,撤县（市）设区,2015-2016,OOOO O O O OO OO XXX OO XXX XXX OO XXX OOOO XXX XXX OOOO,"[垦利区, 东营市, 垦利县]"
万全区,"[河北省, 张家口市]",130708.0,3.0,add,2016 年 月 27 日 张家口市 行政区划 调整 获 国务院 批复 同意 撤销 万全县 设立 万全区 管辖 政府 驻地,撤县（市）设区,2015-2016,OOOO O O OO O XXXX OOOO OO O OOO OO OO OO XXX OO XXX OO OO OO,"[万全县, 张家口市, 万全区]"
冀州区,"[河北省, 衡水市]",131103.0,3.0,add,2016 年 月 日 国务院 批准 撤销 县级 冀州市 设立 衡水市 冀州区 以原 冀州市 行政区域 冀州区 行政区域,撤县（市）设区,2015-2016,OOOO O O O OOO OO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO,"[冀州市, 衡水市, 冀州区]"
邯郸县,"[河北省, 邯郸市]",130421.0,3.0,del,2016 年 月 撤销 邯郸县 原 邯郸县 下辖 乡镇 丛台区 邯山区 管辖,撤销,2015-2016,OOOO O O OO XXX O XXX OO OO XXX XXX OO,"[丛台区, 邯郸县, 邯山区]"
永年县,"[河北省, 邯郸市]",130429.0,3.0,del,1958 年 县城 广府 镇 迁至 洺 关镇 属 邯郸 张 邯郸市 2016 年 月 30 日     2016 年 月 30 日 下午 邯郸市 行政区划 调整 动员大会 宣读 国务院 同意 河北省 调整 邯郸市 行政区划 批复   同意 撤销 永年县 设立 邯郸市 永年区 以原 永年县 行政区域 不含 南沿 村镇 小西 堡 乡 姚寨 乡 永年区 行政区域 永年区 人民政府 驻临 洺 关镇 洺 洲 大道 25 号,撤县（市）设区,2015-2016,OOOO O OO OO O OO O OO O OO O XXX OOOO O O OO O     OOOO O O OO O OO XXX OOOO OO OOOO OO OOO OO XXX OO XXX OOOO OO   OO OO XXX OO XXX XXX OO XXX OOOO OO OO OO OO O O OO O XXX OOOO XXX OOOO OO O OO O O OO OO O,"[河北省, 永年县, 永年区, 邯郸市]"
乃东区,"[西藏自治区, 山南市]",540502.0,3.0,add,2016 年 月 国务院 批复 同意 撤销 乃东县 设立 乃东区 以原 乃东县 行政区域 乃东区 行政区域,撤县（市）设区,2015-2016,OOOO O O OOO OO OO OO XXX OO XXX OO XXX OOOO XXX OOOO,"[乃东县, 乃东区]"
肥乡县,"[河北省, 邯郸市]",130428.0,3.0,del,2015 年 撤销 大西 韩乡 设立 大寺 上镇 冀民函 2015 176 号     2016 年 月 30 日 下午 国务院 下发 国务院 同意 河北省 调整 邯郸市 行政区划 批复 同意 撤销 肥乡县 设立 邯郸市 肥乡区 以原 肥乡县 行政区域 肥乡区 行政区域,撤县（市）设区,2015-2016,OOOO O OO OO OO OO OO OO OOO OOOO OOO O     OOOO O O OO O OO OOO OO OOO OO XXX OO XXX OOOO OO OO OO XXX OO XXX XXX OO XXX OOOO XXX OOOO,"[河北省, 肥乡区, 肥乡县, 邯郸市]"
崇礼县,"[河北省, 张家口市]",130733.0,3.0,del,2016 年 月 27 日 张家口市 行政区划 调整 获 国务院 批复 同意 撤销 崇礼县 设立 崇礼区 管辖 政府 驻地,撤县（市）设区,2015-2016,OOOO O O OO O XXXX OOOO OO O OOO OO OO OO XXX OO XXX OO OO OO,"[崇礼区, 张家口市, 崇礼县]"
琼结县,"[西藏自治区, 山南市]",540524.0,3.0,add,2016 年 月 山南 撤地 设市 琼结县 属 山南市 管辖,-,2015-2016,OOOO O O OO OO OO XXX O XXX OO,"[琼结县, 山南市]"
贡嘎县,"[西藏自治区, 山南市]",540522.0,3.0,add,2016 年 月 山南 撤地 设市 贡嘎县 属 山南市 管辖,-,2015-2016,OOOO O O OO OO OO XXX O XXX OO,"[贡嘎县, 山南市]"
洛扎县,"[西藏自治区, 山南市]",540527.0,3.0,add,2016 年 月 山南 撤地 设市 洛扎县 属 山南市 管辖,-,2015-2016,OOOO O O OO OO OO XXX O XXX OO,"[洛扎县, 山南市]"
曲松县,"[西藏自治区, 山南市]",540525.0,3.0,add,2016 年 月 山南 撤地 设市 曲松县 隶属于 山南市,-,2015-2016,OOOO O O OO OO OO XXX OOO XXX,"[曲松县, 山南市]"
桑日县,"[西藏自治区, 山南市]",540523.0,3.0,add,2016 年 月 山南 撤地 设市 桑日县 属 山南市 管辖,-,2015-2016,OOOO O O OO OO OO XXX O XXX OO,"[山南市, 桑日县]"
万全县,"[河北省, 张家口市]",130729.0,3.0,del,2016 年 月 27 日 张家口市 行政区划 调整 获 国务院 批复 同意 撤销 万全县 设立 万全区 管辖 政府 驻地,撤县（市）设区,2015-2016,OOOO O O OO O XXXX OOOO OO O OOO OO OO OO XXX OO XXX OO OO OO,"[万全县, 张家口市, 万全区]"
